Code,ISIN,Name,GroupCode,CapSize,IndLarge,IndMedium,IndSmall
Q500012,KRG502400127,신한 인버스 달러인덱스 선물 ETN(H),EN,,0,0,0
Q500013,KRG502400135,신한 옥수수 선물 ETN(H),EN,,0,0,0
Q500014,KRG502400143,신한 인버스 옥수수 선물 ETN(H),EN,,0,0,0
Q500015,KRG502400150,신한 WTI원유 선물 ETN(H),EN,,0,0,0
Q500016,KRG502400168,신한 금 선물 ETN(H),EN,,0,0,0
Q500017,KRG502400176,신한 은 선물 ETN(H),EN,,0,0,0
Q500018,KRG502400184,신한 구리 선물 ETN(H),EN,,0,0,0
Q500019,KRG502400192,신한 레버리지 WTI원유 선물 ETN(H),EN,,0,0,0
Q500023,KRG502400234,신한 콩 선물 ETN(H),EN,,0,0,0
Q500024,KRG502400242,신한 인버스 콩 선물 ETN(H),EN,,0,0,0
Q500027,KRG502400275,신한 인버스 2X WTI원유 선물 ETN(H),EN,,0,0,0
Q500029,KRG502400291,신한 레버리지 은 선물 ETN(H),EN,,0,0,0
Q500030,KRG502400309,신한 인버스 2X 은 선물 ETN(H),EN,,0,0,0
Q500037,KRG502400374,신한 레버리지 금 선물 ETN,EN,,0,0,0
Q500038,KRG502400382,신한 인버스 2X 금 선물 ETN,EN,,0,0,0
Q500040,KRG502400408,신한 레버리지 구리 선물 ETN,EN,,0,0,0
Q500041,KRG502400416,신한 인버스 2X 구리 선물 ETN,EN,,0,0,0
Q510015,KRG510000158,대신 밀 선물 ETN(H),EN,,0,0,0
Q510016,KRG510000166,대신 천연가스 선물 ETN(H),EN,,0,0,0
Q510027,KRG510000273,대신 인버스 2X 코스닥 150 선물 ETN,EN,,0,0,0
Q510029,KRG510000299,대신 S&P 인버스 2X 천연가스 선물 ETN,EN,,0,0,0
Q510037,KRG510000372,대신 S&P 2X 천연가스 선물 ETN B,EN,,0,0,0
Q510043,KRG510000430,대신 인버스 천연가스 선물 ETN(H) B,EN,,0,0,0
Q520037,KRG520000370,미래에셋 코스피200 선물 ETN,EN,,0,0,0
Q520038,KRG520000388,미래에셋 인버스 코스피200 선물 ETN,EN,,0,0,0
Q520039,KRG520000396,미래에셋 코스닥150 선물 ETN,EN,,0,0,0
Q520040,KRG520000404,미래에셋 인버스 코스닥150 선물 ETN,EN,,0,0,0
Q520043,KRG520000438,미래에셋 S&P 유럽탄소배출권 선물 ETN,EN,,0,0,0
Q520046,KRG520000461,미래에셋 레버리지 옥수수 선물 ETN,EN,,0,0,0
Q520047,KRG520000479,미래에셋 인버스 2X 옥수수 선물 ETN,EN,,0,0,0
Q520050,KRG520000503,미래에셋 인버스 2X 원유선물혼합 ETN(H),EN,,0,0,0
Q520052,KRG520000529,미래에셋 천연가스 선물 ETN(H),EN,,0,0,0
Q520053,KRG520000537,미래에셋 인버스 천연가스 선물 ETN(H),EN,,0,0,0
Q520054,KRG520000545,미래에셋 레버리지 코스피200 선물 ETN,EN,,0,0,0
Q520055,KRG520000552,미래에셋 인버스 2X 코스피200 선물 ETN,EN,,0,0,0
Q520056,KRG520000560,미래에셋 레버리지 코스닥150 선물 ETN,EN,,0,0,0
Q520057,KRG520000578,미래에셋 인버스 2X 코스닥150 선물 ETN,EN,,0,0,0
Q520061,KRG520000610,미래에셋 인도네시아 Top5 ETN,EN,,0,0,0
Q520064,KRG520000644,미래에셋 2X 미국채울트라30년 선물 ETN,EN,,0,0,0
Q520065,KRG520000651,미래에셋 -2X 미국채울트라30년 선물 ETN,EN,,0,0,0
Q520066,KRG520000669,미래에셋 KRX금현물 Auto-KO-C 2810-01 ETN,EN,,0,0,0
Q520068,KRG520000685,미래에셋 2X 홍콩H 선물 ETN,EN,,0,0,0
Q520069,KRG520000693,미래에셋 -2X 홍콩H 선물 ETN(H),EN,,0,0,0
Q520070,KRG520000701,미래에셋 0.5X 코스피200 선물 ETN,EN,,0,0,0
Q520071,KRG520000719,미래에셋 0.5X 코스닥150 선물 ETN,EN,,0,0,0
Q520072,KRG520000727,미래에셋 미국 AI TOP3 ETN,EN,,0,0,0
Q520073,KRG520000735,미래에셋 레버리지 미국 AI TOP3 ETN,EN,,0,0,0
Q520074,KRG520000743,미래에셋 미국 방위산업 TOP3 ETN,EN,,0,0,0
Q520075,KRG520000750,미래에셋 레버리지 미국 방위산업 TOP3 ETN,EN,,0,0,0
Q520076,KRG520000768,미래에셋 1.5X 천연가스 선물 ETN,EN,,0,0,0
Q520077,KRG520000776,미래에셋 -1.5X 천연가스 선물 ETN,EN,,0,0,0
Q520078,KRG520000784,미래에셋 미국 제약 TOP3 ETN,EN,,0,0,0
Q520079,KRG520000792,미래에셋 레버리지 미국 제약 TOP3 ETN,EN,,0,0,0
Q520080,KRG520000800,미래에셋 미국 테크&반도체 TOP3 ETN,EN,,0,0,0
Q520081,KRG520000818,미래에셋 2X 미국 테크&반도체 TOP3 ETN,EN,,0,0,0
Q520082,KRG520000826,미래에셋 미국 자율주행대표기업 ETN,EN,,0,0,0
Q520083,KRG520000834,미래에셋 2X 미국 자율주행대표기업 ETN,EN,,0,0,0
Q520084,KRG520000842,미래에셋 -2X 미국 자율주행대표기업 ETN,EN,,0,0,0
Q520085,KRG520000859,미래에셋 -2X 미국 AI TOP3 ETN,EN,,0,0,0
Q520086,KRG520000867,미래에셋-0.5X S&P500 VIX S/T선물 ETN(H)B,EN,,0,0,0
Q520087,KRG520000875,미래에셋 레버리지 KRX 금현물 ETN,EN,,0,0,0
Q520088,KRG520000883,미래에셋 S&P500 VIX S/T 선물 ETN(H),EN,,0,0,0
Q520009,KRG522100095,미래에셋 레버리지 원유선물혼합 ETN(H),EN,,0,0,0
Q520011,KRG522100111,미래에셋 인버스 원유선물혼합 ETN(H),EN,,0,0,0
Q530083,KRG530000832,삼성 금 선물 ETN(H),EN,,0,0,0
Q530084,KRG530000840,삼성 인버스 금 선물 ETN(H),EN,,0,0,0
Q530089,KRG530000899,삼성 은 선물 ETN(H),EN,,0,0,0
Q530090,KRG530000907,삼성 인버스 은 선물 ETN(H),EN,,0,0,0
Q530092,KRG530000923,삼성 인버스 코스피 200 선물 ETN,EN,,0,0,0
Q530094,KRG530000949,삼성 인버스 코스닥 150 선물 ETN,EN,,0,0,0
Q530095,KRG530000956,삼성 구리 선물 ETN(H),EN,,0,0,0
Q530096,KRG530000964,삼성 인버스 구리 선물 ETN(H),EN,,0,0,0
Q530104,KRG530001046,삼성 레버리지 코스피200 선물 ETN,EN,,0,0,0
Q530105,KRG530001053,삼성 인버스 2X 코스피200 선물 ETN,EN,,0,0,0
Q530106,KRG530001061,삼성 레버리지 코스닥150 선물 ETN,EN,,0,0,0
Q530107,KRG530001079,삼성 인버스 2X 코스닥150 선물 ETN,EN,,0,0,0
Q530111,KRG530001111,삼성 레버리지 천연가스 선물 ETN C,EN,,0,0,0
Q530112,KRG530001129,삼성 S&P500 ETN,EN,,0,0,0
Q530113,KRG530001137,삼성 레버리지 S&P500 선물 ETN,EN,,0,0,0
Q530114,KRG530001145,삼성 인버스 2X S&P500 선물 ETN,EN,,0,0,0
Q530115,KRG530001152,삼성 레버리지 나스닥 100 ETN,EN,,0,0,0
Q530116,KRG530001160,삼성 인버스 2X 나스닥 100 ETN,EN,,0,0,0
Q530117,KRG530001178,삼성 코스피 200 TR ETN,EN,,0,0,0
Q530118,KRG530001186,삼성 코스닥 150 TR ETN,EN,,0,0,0
Q530119,KRG530001194,삼성 레버리지 항셍테크 ETN(H) B,EN,,0,0,0
Q530120,KRG530001202,삼성 나스닥 100 ETN,EN,,0,0,0
Q530121,KRG530001210,삼성 항셍테크 ETN(H) B,EN,,0,0,0
Q530122,KRG530001228,삼성 인버스 2X 항셍테크 ETN(H) B,EN,,0,0,0
Q530123,KRG530001236,삼성 일본니케이225선물 ETN(H),EN,,0,0,0
Q530124,KRG530001244,삼성 레버리지 일본니케이225선물 ETN(H),EN,,0,0,0
Q530125,KRG530001251,삼성 인버스 2X 일본니케이225선물 ETN(H),EN,,0,0,0
Q530126,KRG530001269,삼성 코리아 밸류업 TR ETN,EN,,0,0,0
Q530127,KRG530001277,삼성 미국다우존스 ETN,EN,,0,0,0
Q530128,KRG530001285,삼성 레버리지 미국다우존스 선물 ETN,EN,,0,0,0
Q530129,KRG530001293,삼성 인버스 2X 미국다우존스 선물 ETN,EN,,0,0,0
Q530130,KRG530001301,삼성 S&P500 VIX S/T 선물 ETN B,EN,,0,0,0
Q530131,KRG530001319,삼성 인버스0.5X S&P500 VIX S/T선물 ETN B,EN,,0,0,0
Q530132,KRG530001327,삼성 블룸버그 WTI원유 선물 ETN B,EN,,0,0,0
Q530133,KRG530001335,삼성 블룸버그 레버리지 WTI원유선물 ETN B,EN,,0,0,0
Q530134,KRG530001343,삼성 블룸버그 인버스2X WTI원유선물 ETN B,EN,,0,0,0
Q530135,KRG530001350,삼성 인버스 China A50 선물 ETN(H) B,EN,,0,0,0
Q530136,KRG530001368,삼성 인버스 2X 천연가스 선물 ETN D,EN,,0,0,0
Q530067,KRG531400676,삼성 KRX 금현물 ETN,EN,,0,0,0
Q530060,KRG531800602,삼성 코스피 양매도 5% OTM ETN,EN,,0,0,0
Q530015,KRG532100150,삼성 미국 대형 성장주 ETN(H),EN,,0,0,0
Q530016,KRG532100168,삼성 미국 대형 가치주 ETN(H),EN,,0,0,0
Q530019,KRG532100192,삼성 미국 대형 성장주 ETN,EN,,0,0,0
Q530020,KRG532100200,삼성 미국 대형 가치주 ETN,EN,,0,0,0
Q530031,KRG532400311,삼성 레버리지 WTI원유 선물 ETN,EN,,0,0,0
Q530036,KRG532400360,삼성 인버스 2X WTI원유 선물 ETN,EN,,0,0,0
Q530055,KRG532400550,삼성 레버리지 금 선물 ETN(H),EN,,0,0,0
Q530056,KRG532400568,삼성 인버스 2X 금 선물 ETN(H),EN,,0,0,0
Q530061,KRG532400618,삼성 레버리지 은 선물 ETN(H),EN,,0,0,0
Q530062,KRG532400626,삼성 인버스 2X 은 선물 ETN(H),EN,,0,0,0
Q530063,KRG532400634,삼성 레버리지 구리 선물 ETN(H),EN,,0,0,0
Q530064,KRG532400642,삼성 인버스 2X 구리 선물 ETN(H),EN,,0,0,0
Q530014,KRG536100149,삼성 China A50 선물 ETN(H),EN,,0,0,0
Q530023,KRG536100230,삼성 레버리지 China A50 선물 ETN(H),EN,,0,0,0
Q550059,KRG550000597,N2 iSelect 글로벌 EMP ETN(H),EN,,0,0,0
Q550062,KRG550000621,N2 레버리지 금 선물 ETN(H),EN,,0,0,0
Q550063,KRG550000639,N2 인버스 레버리지 금 선물 ETN(H),EN,,0,0,0
Q550064,KRG550000647,N2 레버리지 은 선물 ETN(H),EN,,0,0,0
Q550065,KRG550000654,N2 인버스 레버리지 은 선물 ETN(H),EN,,0,0,0
Q550069,KRG550000696,N2 레버리지 구리 선물 ETN(H),EN,,0,0,0
Q550070,KRG550000704,N2 인버스 레버리지 구리 선물 ETN(H),EN,,0,0,0
Q550074,KRG550000746,N2 블룸버그 2X 천연가스 선물 ETN(H),EN,,0,0,0
Q550082,KRG550000829,N2 KIS CD금리투자 ETN,EN,,0,0,0
Q550084,KRG550000845,N2 코스피 200 TR ETN,EN,,0,0,0
Q550085,KRG550000852,N2 코스닥 150 TR ETN,EN,,0,0,0
Q550086,KRG550000860,N2 미국달러 SOFR금리 플러스 ETN,EN,,0,0,0
Q550087,KRG550000878,N2 선진국 1등주 ETN,EN,,0,0,0
Q550088,KRG550000886,N2 월간 레버리지 선진국 1등주 ETN,EN,,0,0,0
Q550089,KRG550000894,N2 월간 레버리지 코스피 200 선물 ETN,EN,,0,0,0
Q550090,KRG550000902,N2 월간 레버리지 코스닥 150 선물 ETN,EN,,0,0,0
Q550091,KRG550000910,N2 방위산업 Top5 ETN,EN,,0,0,0
Q550092,KRG550000928,N2 월간 레버리지 방위산업 Top5 ETN,EN,,0,0,0
Q550093,KRG550000936,N2 전력인프라 Top5 ETN,EN,,0,0,0
Q550095,KRG550000951,N2 레버리지 국채10년 ETN,EN,,0,0,0
Q550096,KRG550000969,N2 레버리지 국채30년 ETN,EN,,0,0,0
Q550057,KRG551800573,N2 코스피 변동성 매칭형 양매도 ETN,EN,,0,0,0
Q550041,KRG552100411,N2 미국 IT TOP5 ETN(H),EN,,0,0,0
Q550044,KRG552100445,N2 레버리지 S&P500 ETN,EN,,0,0,0
Q550045,KRG552100452,N2 인버스 레버리지 S&P500 ETN,EN,,0,0,0
Q550043,KRG552400431,N2 인버스 레버리지 WTI원유 선물 ETN(H),EN,,0,0,0
Q570047,KRG570000478,한투 FTSE100 ETN,EN,,0,0,0
Q570050,KRG570000502,한투 S&P500 선물 ETN,EN,,0,0,0
Q570051,KRG570000510,한투 나스닥 100 ETN,EN,,0,0,0
Q570052,KRG570000528,한투 플래티넘 선물 ETN,EN,,0,0,0
Q570053,KRG570000536,한투 인버스 플래티넘 선물 ETN,EN,,0,0,0
Q570054,KRG570000544,한투 레버리지 유로스탁스50 ETN(H) B,EN,,0,0,0
Q570055,KRG570000551,한투 금 선물 ETN,EN,,0,0,0
Q570056,KRG570000569,한투 인버스 금 선물 ETN,EN,,0,0,0
Q570057,KRG570000577,한투 은 선물 ETN,EN,,0,0,0
Q570058,KRG570000585,한투 인버스 은 선물 ETN,EN,,0,0,0
Q570059,KRG570000593,한투 레버리지 금 선물 ETN,EN,,0,0,0
Q570060,KRG570000601,한투 인버스 2X 금 선물 ETN,EN,,0,0,0
Q570061,KRG570000619,한투 레버리지 은 선물 ETN,EN,,0,0,0
Q570062,KRG570000627,한투 인버스 2X 은 선물 ETN,EN,,0,0,0
Q570063,KRG570000635,한투 베트남 VN30 선물 ETN(H),EN,,0,0,0
Q570064,KRG570000643,한투 인버스 베트남 VN30 선물 ETN(H),EN,,0,0,0
Q570065,KRG570000650,한투 레버리지 베트남 VN30 선물 ETN(H),EN,,0,0,0
Q570066,KRG570000668,한투 인버스 2X 베트남 VN30 선물 ETN(H),EN,,0,0,0
Q570069,KRG570000692,한투 레버리지 플래티넘 선물 ETN,EN,,0,0,0
Q570070,KRG570000700,한투 인버스 2X 플래티넘 선물 ETN,EN,,0,0,0
Q570071,KRG570000718,한투 구리 선물 ETN,EN,,0,0,0
Q570072,KRG570000726,한투 레버리지 구리 선물 ETN,EN,,0,0,0
Q570073,KRG570000734,한투 인버스 2X 구리 선물 ETN,EN,,0,0,0
Q570074,KRG570000742,한투 S&P 유럽탄소배출권 선물 ETN(H),EN,,0,0,0
Q570081,KRG570000817,한투 레버리지 코스닥150선물 ETN,EN,,0,0,0
Q570082,KRG570000825,한투 인버스 2X 코스닥150선물 ETN,EN,,0,0,0
Q570084,KRG570000841,한투 블룸버그 인버스 2X 천연가스선물 ETN,EN,,0,0,0
Q570085,KRG570000858,한투 블룸버그 인도네시아 대표원자재 ETN,EN,,0,0,0
Q570090,KRG570000908,한투 KIS CD금리투자 ETN,EN,,0,0,0
Q570091,KRG570000916,한투 인버스 유로스탁스50 ETN(H) C,EN,,0,0,0
Q570092,KRG570000924,한투 인버스 2X 유로스탁스50 ETN(H) B,EN,,0,0,0
Q570093,KRG570000932,한투 레버리지 천연가스 선물 ETN B,EN,,0,0,0
Q570094,KRG570000940,한투 일본 엔선물 ETN C,EN,,0,0,0
Q570095,KRG570000957,한투 레버리지 일본 엔선물 ETN C,EN,,0,0,0
Q570096,KRG570000965,한투 인버스 2X 일본 엔선물 ETN,EN,,0,0,0
Q570097,KRG570000973,한투 S&P 엔달러 선물 ETN(H),EN,,0,0,0
Q570098,KRG570000981,한투 S&P 레버리지 엔달러 선물 ETN(H),EN,,0,0,0
Q570099,KRG570000999,한투 S&P 인버스 2X 엔달러 선물 ETN(H),EN,,0,0,0
Q570100,KRG570001005,한투 일본종합상사TOP5 ETN,EN,,0,0,0
Q570101,KRG570001013,한투 인버스 나스닥100 ETN B,EN,,0,0,0
Q570102,KRG570001021,한투 레버리지 나스닥100 ETN B,EN,,0,0,0
Q570103,KRG570001039,한투 인버스2X 나스닥100 ETN B,EN,,0,0,0
Q570104,KRG570001047,한투 일본니케이225선물 ETN(H),EN,,0,0,0
Q570105,KRG570001054,한투 인버스일본니케이225선물 ETN(H),EN,,0,0,0
Q570106,KRG570001062,한투 레버리지일본니케이225선물 ETN(H),EN,,0,0,0
Q570107,KRG570001070,한투 인버스2X일본니케이225선물 ETN(H),EN,,0,0,0
Q570108,KRG570001088,한투 레버리지국채30년 ETN,EN,,0,0,0
Q570109,KRG570001096,한투 레버리지미국채30년 ETN,EN,,0,0,0
Q570110,KRG570001104,한투 3X레버리지국채30년 ETN,EN,,0,0,0
Q570111,KRG570001112,한투 3X레버리지미국채30년 ETN,EN,,0,0,0
Q570114,KRG570001146,한투 S&P500 VIX S/T선물 ETN(H) B,EN,,0,0,0
Q570115,KRG570001153,한투 인버스0.5X S&P500 VIX S/T선물 ETN B,EN,,0,0,0
Q570116,KRG570001161,한투 블룸버그레버리지WTI원유선물 ETN B,EN,,0,0,0
Q570117,KRG570001179,한투 블룸버그인버스2XWTI원유선물 ETN B,EN,,0,0,0
Q570019,KRG571100194,한투 코스피 양매도 5% OTM ETN,EN,,0,0,0
Q570029,KRG571100293,한투 코스피 양매도 3% OTM ETN,EN,,0,0,0
Q570022,KRG572100227,한투 레버리지 S&P500 선물 ETN(H),EN,,0,0,0
Q570023,KRG572100235,한투 인버스 2X S&P500 선물 ETN(H),EN,,0,0,0
Q580014,KRG580000146,KB 인버스 2X 나스닥 100 ETN,EN,,0,0,0
Q580015,KRG580000153,KB 레버리지 나스닥 100 ETN,EN,,0,0,0
Q580016,KRG580000161,KB 레버리지 S&P 500 선물 ETN(H),EN,,0,0,0
Q580017,KRG580000179,KB 인버스 2X S&P 500 선물 ETN,EN,,0,0,0
Q580019,KRG580000195,KB 인버스 2X 항셍테크 선물 ETN,EN,,0,0,0
Q580020,KRG580000203,KB 천연가스 선물 ETN(H),EN,,0,0,0
Q580021,KRG580000211,KB 인버스 천연가스 선물 ETN,EN,,0,0,0
Q580022,KRG580000229,KB 레버리지 금 선물 ETN(H),EN,,0,0,0
Q580023,KRG580000237,KB 인버스 2X 금 선물 ETN(H),EN,,0,0,0
Q580026,KRG580000260,KB 레버리지 은 선물 ETN(H),EN,,0,0,0
Q580027,KRG580000278,KB 인버스 2X 은 선물 ETN(H),EN,,0,0,0
Q580032,KRG580000328,KB 레버리지 구리 선물 ETN(H),EN,,0,0,0
Q580033,KRG580000336,KB 인버스 2X 구리 선물 ETN(H),EN,,0,0,0
Q580034,KRG580000344,KB 레버리지 FANG 플러스 ETN(H),EN,,0,0,0
Q580035,KRG580000351,KB S&P 유럽탄소배출권 선물 ETN(H),EN,,0,0,0
Q580039,KRG580000393,KB 레버리지 KOSPI 200 선물 ETN,EN,,0,0,0
Q580040,KRG580000401,KB 인버스 2X KOSPI 200 선물 ETN,EN,,0,0,0
Q580043,KRG580000435,KB 레버리지 KOSDAQ 150 선물 ETN,EN,,0,0,0
Q580044,KRG580000443,KB 인버스 2X KOSDAQ 150 선물 ETN,EN,,0,0,0
Q580046,KRG580000468,KB 블룸버그 인버스2X 천연가스선물 ETN(H),EN,,0,0,0
Q580047,KRG580000476,KB 레버리지 항셍테크 선물 ETN(H) B,EN,,0,0,0
Q580048,KRG580000484,KB CSI 300 ETN,EN,,0,0,0
Q580049,KRG580000492,KB CSI 500 ETN,EN,,0,0,0
Q580050,KRG580000500,KB STAR 50 ETN,EN,,0,0,0
Q580051,KRG580000518,KB 레버리지 밀 선물 ETN,EN,,0,0,0
Q580052,KRG580000526,KB 인버스 2X 밀 선물 ETN,EN,,0,0,0
Q580053,KRG580000534,KB 레버리지 콩 선물 ETN,EN,,0,0,0
Q580054,KRG580000542,KB 인버스 2X 콩 선물 ETN,EN,,0,0,0
Q580055,KRG580000559,KB 블룸버그 레버리지 천연가스 선물 ETN,EN,,0,0,0
Q580056,KRG580000567,KB 일본 로보틱스 TOP 10 ETN,EN,,0,0,0
Q580057,KRG580000575,KB 일본 컨슈머 TOP 10 ETN,EN,,0,0,0
Q580058,KRG580000583,KB KIS CD금리투자 ETN,EN,,0,0,0
Q580059,KRG580000591,KB 미국채 10년 ETN,EN,,0,0,0
Q580060,KRG580000609,KB 레버리지 미국채 10년 ETN,EN,,0,0,0
Q580061,KRG580000617,KB 미국채 30년 ETN,EN,,0,0,0
Q580062,KRG580000625,KB 레버리지 미국채 30년 ETN,EN,,0,0,0
Q580063,KRG580000633,KB 레버리지 미국채 10년 선물 ETN,EN,,0,0,0
Q580064,KRG580000641,KB 인버스 2X 미국채 10년 선물 ETN,EN,,0,0,0
Q580065,KRG580000658,KB 코스닥 150 TR ETN,EN,,0,0,0
Q580066,KRG580000666,KB 인디아 대형 성장주 Select 5 ETN,EN,,0,0,0
Q580067,KRG580000674,KB 인디아 디지털 Select 5 ETN,EN,,0,0,0
Q580068,KRG580000682,KB S&P 레버리지 WTI원유 선물 ETN B,EN,,0,0,0
Q580069,KRG580000690,KB S&P 인버스 2X WTI원유 선물 ETN B,EN,,0,0,0
Q580010,KRG581100101,KB Wise 분할매매 ETN,EN,,0,0,0
Q610001,KRG610000017,메리츠 인플레이션 국채 ETN,EN,,0,0,0
Q610003,KRG610000033,메리츠 미국 인플레이션 국채 ETN(H),EN,,0,0,0
Q610007,KRG610000074,메리츠 국채30년 ETN,EN,,0,0,0
Q610008,KRG610000082,메리츠 레버리지 국채30년 ETN,EN,,0,0,0
Q610009,KRG610000090,메리츠 인버스 국채30년 ETN,EN,,0,0,0
Q610012,KRG610000124,메리츠 레버리지 금 선물 ETN(H),EN,,0,0,0
Q610013,KRG610000132,메리츠 인버스 2X 금 선물 ETN(H),EN,,0,0,0
Q610016,KRG610000165,메리츠 레버리지 은 선물 ETN(H),EN,,0,0,0
Q610017,KRG610000173,메리츠 인버스 2X 은 선물 ETN(H),EN,,0,0,0
Q610018,KRG610000181,메리츠 국채10년 ETN,EN,,0,0,0
Q610020,KRG610000207,메리츠 인버스 국채10년 ETN,EN,,0,0,0
Q610022,KRG610000223,메리츠 미국채10년 ETN(H),EN,,0,0,0
Q610023,KRG610000231,메리츠 레버리지 미국채10년 ETN(H),EN,,0,0,0
Q610024,KRG610000249,메리츠 인버스 미국채10년 ETN(H),EN,,0,0,0
Q610025,KRG610000256,메리츠 인버스 2X 미국채10년 ETN(H),EN,,0,0,0
Q610028,KRG610000280,메리츠 레버리지 구리 선물 ETN(H),EN,,0,0,0
Q610029,KRG610000298,메리츠 인버스 2X 구리 선물 ETN(H),EN,,0,0,0
Q610030,KRG610000306,메리츠 S&P 유럽탄소배출권 선물 ETN(H),EN,,0,0,0
Q610032,KRG610000322,메리츠 CSI 300 ETN,EN,,0,0,0
Q610033,KRG610000330,메리츠 STAR 50 ETN,EN,,0,0,0
Q610034,KRG610000348,메리츠 대표 농산물 선물 ETN(H),EN,,0,0,0
Q610035,KRG610000355,메리츠 레버리지 대표 농산물 선물 ETN(H),EN,,0,0,0
Q610036,KRG610000363,메리츠 인버스 2X 대표 농산물 선물 ETN(H),EN,,0,0,0
Q610037,KRG610000371,메리츠 미국채30년 ETN(H),EN,,0,0,0
Q610038,KRG610000389,메리츠 레버리지 미국채30년 ETN(H),EN,,0,0,0
Q610039,KRG610000397,메리츠 인버스 미국채30년 ETN(H),EN,,0,0,0
Q610040,KRG610000405,메리츠 인버스 2X 미국채30년 ETN(H),EN,,0,0,0
Q610043,KRG610000439,메리츠 천연가스 선물 ETN(H),EN,,0,0,0
Q610044,KRG610000447,메리츠 인버스 천연가스 선물 ETN(H),EN,,0,0,0
Q610045,KRG610000454,메리츠 국채3년 ETN,EN,,0,0,0
Q610047,KRG610000470,메리츠 인버스 국채3년 ETN,EN,,0,0,0
Q610049,KRG610000496,메리츠 국채5년 ETN,EN,,0,0,0
Q610051,KRG610000512,메리츠 인버스 국채5년 ETN,EN,,0,0,0
Q610054,KRG610000546,메리츠 블룸버그 -2X 천연가스 선물 ETN(H),EN,,0,0,0
Q610055,KRG610000553,메리츠 3X 레버리지 국채3년 ETN,EN,,0,0,0
Q610056,KRG610000561,메리츠 인버스 3X 국채3년 ETN,EN,,0,0,0
Q610057,KRG610000579,메리츠 3X 레버리지 국채5년 ETN,EN,,0,0,0
Q610058,KRG610000587,메리츠 인버스 3X 국채5년 ETN,EN,,0,0,0
Q610059,KRG610000595,메리츠 3X 레버리지 국채10년 ETN,EN,,0,0,0
Q610060,KRG610000603,메리츠 인버스 3X 국채10년 ETN,EN,,0,0,0
Q610061,KRG610000611,메리츠 3X 레버리지 국채30년 ETN,EN,,0,0,0
Q610062,KRG610000629,메리츠 인버스 3X 국채30년 ETN,EN,,0,0,0
Q610063,KRG610000637,메리츠 KIS CD금리투자 ETN,EN,,0,0,0
Q610064,KRG610000645,메리츠 KAP 통안채 6개월 ETN,EN,,0,0,0
Q610066,KRG610000660,메리츠 KAP 통안채 3개월 ETN,EN,,0,0,0
Q610067,KRG610000678,메리츠 블룸버그 2X 천연가스선물 ETN(H) B,EN,,0,0,0
Q610068,KRG610000686,메리츠 KAP 일본 엔화 ETN,EN,,0,0,0
Q610069,KRG610000694,메리츠 KAP 레버리지 일본 엔화 ETN,EN,,0,0,0
Q610070,KRG610000702,메리츠 KAP 인버스 2X 일본 엔화 ETN,EN,,0,0,0
Q610071,KRG610000710,메리츠 KAP 중국 위안화 ETN,EN,,0,0,0
Q610072,KRG610000728,메리츠 KAP 레버리지 중국 위안화 ETN,EN,,0,0,0
Q610073,KRG610000736,메리츠 KAP 인버스 2X 중국 위안화 ETN,EN,,0,0,0
Q610074,KRG610000744,메리츠 미국채10년 ETN,EN,,0,0,0
Q610075,KRG610000751,메리츠 3X 레버리지 미국채10년 ETN,EN,,0,0,0
Q610076,KRG610000769,메리츠 인버스 3X 미국채10년 ETN,EN,,0,0,0
Q610077,KRG610000777,메리츠 미국채30년 ETN,EN,,0,0,0
Q610078,KRG610000785,메리츠 3X 레버리지 미국채30년 ETN,EN,,0,0,0
Q610079,KRG610000793,메리츠 인버스 3X 미국채30년 ETN,EN,,0,0,0
Q610080,KRG610000801,메리츠 멕시코 페소화 ETN,EN,,0,0,0
Q610081,KRG610000819,메리츠 레버리지 멕시코 페소화 ETN,EN,,0,0,0
Q610082,KRG610000827,메리츠 인도 루피화 ETN,EN,,0,0,0
Q610083,KRG610000835,메리츠 레버리지 인도 루피화 ETN,EN,,0,0,0
Q610084,KRG610000843,메리츠 미국채30년 스트립 ETN(H),EN,,0,0,0
Q610085,KRG610000850,메리츠 레버리지 미국채30년 스트립 ETN(H),EN,,0,0,0
Q610086,KRG610000868,메리츠 인버스2X 미국채30년 스트립 ETN(H),EN,,0,0,0
Q610087,KRG610000876,메리츠 솔랙티브 WTI원유 선물 ETN(H),EN,,0,0,0
Q610088,KRG610000884,메리츠 솔랙티브 2X WTI원유 선물 ETN(H),EN,,0,0,0
Q610089,KRG610000892,메리츠 솔랙티브 -2X WTI원유 선물 ETN(H),EN,,0,0,0
Q700011,KRG700000117,하나 레버리지 옥수수 선물 ETN(H),EN,,0,0,0
Q700012,KRG700000125,하나 인버스 2X 옥수수 선물 ETN(H),EN,,0,0,0
Q700013,KRG700000133,하나 레버리지 콩 선물 ETN(H),EN,,0,0,0
Q700014,KRG700000141,하나 인버스 2X 콩 선물 ETN(H),EN,,0,0,0
Q700017,KRG700000174,하나 레버리지 코스닥150 선물 ETN,EN,,0,0,0
Q700018,KRG700000182,하나 인버스 2X 코스닥150 선물 ETN,EN,,0,0,0
Q700020,KRG700000208,하나 블룸버그 -2X 천연가스 선물 ETN(H),EN,,0,0,0
Q700022,KRG700000224,하나 Solactive US Tech Top 10 ETN(H),EN,,0,0,0
Q700023,KRG700000232,하나 Solactive 2X US Tech Top 10 ETN(H),EN,,0,0,0
